time_period,time_identifier,geographic_level,country_code,country_name,characteristic_value,subject,percent_entered,number_of_students,version,year
202122,Academic year,National,E92000001,England,All students,Biology & chemistry & computer science,0.1,269,Revised,2022
202122,Academic year,National,E92000001,England,Female,Biology & chemistry & physics,0.6,922,Revised,2022
202122,Academic year,National,E92000001,England,Male,Biology & chemistry & physics,0.9,1119,Revised,2022
202122,Academic year,National,E92000001,England,All students,Biology & chemistry & physics,0.7,2041,Revised,2022
202122,Academic year,National,E92000001,England,Female,Biology & physics & computer science,0,9,Revised,2022
202122,Academic year,National,E92000001,England,Male,Biology & physics & computer science,0,44,Revised,2022
202122,Academic year,National,E92000001,England,All students,Biology & physics & computer science,0,53,Revised,2022
202122,Academic year,National,E92000001,England,Female,Chemistry & physics & computer science,0,19,Revised,2022
202122,Academic year,National,E92000001,England,Male,Chemistry & physics & computer science,0.1,147,Revised,2022
202122,Academic year,National,E92000001,England,All students,Chemistry & physics & computer science,0.1,166,Revised,2022
202122,Academic year,National,E92000001,England,Female,Further maths & biology & chemistry,0.3,401,Revised,2022
202122,Academic year,National,E92000001,England,Male,Further maths & biology & chemistry,0.3,394,Revised,2022
202122,Academic year,National,E92000001,England,All students,Further maths & biology & chemistry,0.3,795,Revised,2022
202122,Academic year,National,E92000001,England,Female,Further maths & biology & computer science,0,2,Revised,2022
202122,Academic year,National,E92000001,England,Male,Further maths & biology & computer science,0,14,Revised,2022
202122,Academic year,National,E92000001,England,All students,Further maths & biology & computer science,0,16,Revised,2022
202122,Academic year,National,E92000001,England,Female,Further maths & biology & physics,0,70,Revised,2022
202122,Academic year,National,E92000001,England,Male,Further maths & biology & physics,0.1,128,Revised,2022
202122,Academic year,National,E92000001,England,All students,Further maths & biology & physics,0.1,198,Revised,2022
202122,Academic year,National,E92000001,England,Female,Further maths & chemistry & computer science,0,30,Revised,2022
202122,Academic year,National,E92000001,England,Male,Further maths & chemistry & computer science,0.1,91,Revised,2022
202122,Academic year,National,E92000001,England,All students,Further maths & chemistry & computer science,0,121,Revised,2022
202122,Academic year,National,E92000001,England,Female,Further maths & chemistry & physics,0.4,659,Revised,2022
202122,Academic year,National,E92000001,England,Male,Further maths & chemistry & physics,1.5,1924,Revised,2022
202122,Academic year,National,E92000001,England,All students,Further maths & chemistry & physics,0.9,2583,Revised,2022
202122,Academic year,National,E92000001,England,Female,Further maths & physics & computer science,0.1,195,Revised,2022
202122,Academic year,National,E92000001,England,Male,Further maths & physics & computer science,1,1329,Revised,2022
202122,Academic year,National,E92000001,England,All students,Further maths & physics & computer science,0.5,1524,Revised,2022
202122,Academic year,National,E92000001,England,Female,Maths & biology & chemistry,6,9276,Revised,2022
202122,Academic year,National,E92000001,England,Male,Maths & biology & chemistry,5.3,6794,Revised,2022
202122,Academic year,National,E92000001,England,All students,Maths & biology & chemistry,5.7,16071,Revised,2022
202122,Academic year,National,E92000001,England,Female,Maths & biology & computer science,0,67,Revised,2022
202122,Academic year,National,E92000001,England,Male,Maths & biology & computer science,0.2,221,Revised,2022
202122,Academic year,National,E92000001,England,All students,Maths & biology & computer science,0.1,288,Revised,2022
202122,Academic year,National,E92000001,England,Female,Maths & biology & physics,0.5,745,Revised,2022
202122,Academic year,National,E92000001,England,Male,Maths & biology & physics,1.2,1472,Revised,2022
202122,Academic year,National,E92000001,England,All students,Maths & biology & physics,0.8,2217,Revised,2022
202122,Academic year,National,E92000001,England,Female,Maths & chemistry & computer science,0.1,149,Revised,2022
202122,Academic year,National,E92000001,England,Male,Maths & chemistry & computer science,0.4,509,Revised,2022
202122,Academic year,National,E92000001,England,All students,Maths & chemistry & computer science,0.2,658,Revised,2022
202122,Academic year,National,E92000001,England,Female,Maths & chemistry & physics,1.4,2123,Revised,2022
202122,Academic year,National,E92000001,England,Male,Maths & chemistry & physics,4.8,6077,Revised,2022
202122,Academic year,National,E92000001,England,All students,Maths & chemistry & physics,2.9,8200,Revised,2022
202122,Academic year,National,E92000001,England,Female,Maths & further maths & biology,0.3,520,Revised,2022
202122,Academic year,National,E92000001,England,Male,Maths & further maths & biology,0.4,520,Revised,2022
202122,Academic year,National,E92000001,England,All students,Maths & further maths & biology,0.4,1040,Revised,2022
202122,Academic year,National,E92000001,England,Female,Maths & further maths & chemistry,0.8,1256,Revised,2022
202122,Academic year,National,E92000001,England,Male,Maths & further maths & chemistry,2,2539,Revised,2022
202122,Academic year,National,E92000001,England,All students,Maths & further maths & chemistry,1.3,3795,Revised,2022
202122,Academic year,National,E92000001,England,Female,Maths & further maths & computer science,0.2,351,Revised,2022
202122,Academic year,National,E92000001,England,Male,Maths & further maths & computer science,1.5,1931,Revised,2022
202122,Academic year,National,E92000001,England,All students,Maths & further maths & computer science,0.8,2282,Revised,2022
202122,Academic year,National,E92000001,England,Female,Maths & further maths & physics,1.1,1729,Revised,2022
202122,Academic year,National,E92000001,England,Male,Maths & further maths & physics,4.7,6076,Revised,2022
202122,Academic year,National,E92000001,England,All students,Maths & further maths & physics,2.8,7805,Revised,2022
202122,Academic year,National,E92000001,England,Female,Maths & physics & computer science,0.3,491,Revised,2022
202122,Academic year,National,E92000001,England,Male,Maths & physics & computer science,3.4,4331,Revised,2022
202122,Academic year,National,E92000001,England,All students,Maths & physics & computer science,1.7,4822,Revised,2022
202122,Academic year,National,E92000001,England,Female,Biology & chemistry,14.6,22686,Revised,2022
202122,Academic year,National,E92000001,England,Male,Biology & chemistry,10,12754,Revised,2022
202122,Academic year,National,E92000001,England,All students,Biology & chemistry,12.5,35442,Revised,2022
202122,Academic year,National,E92000001,England,Female,Biology & computer science,0.1,216,Revised,2022
202122,Academic year,National,E92000001,England,Male,Biology & computer science,0.5,673,Revised,2022
202122,Academic year,National,E92000001,England,All students,Biology & computer science,0.3,889,Revised,2022
202122,Academic year,National,E92000001,England,Female,Biology & physics,1,1608,Revised,2022
202122,Academic year,National,E92000001,England,Male,Biology & physics,2,2610,Revised,2022
202122,Academic year,National,E92000001,England,All students,Biology & physics,1.5,4218,Revised,2022
202122,Academic year,National,E92000001,England,Female,Chemistry & computer science,0.2,256,Revised,2022
202122,Academic year,National,E92000001,England,Male,Chemistry & computer science,0.7,890,Revised,2022
202122,Academic year,National,E92000001,England,All students,Chemistry & computer science,0.4,1146,Revised,2022
202122,Academic year,National,E92000001,England,Female,Chemistry & physics,1.9,2965,Revised,2022
202122,Academic year,National,E92000001,England,Male,Chemistry & physics,5.8,7373,Revised,2022
202122,Academic year,National,E92000001,England,All students,Chemistry & physics,3.6,10338,Revised,2022
202122,Academic year,National,E92000001,England,Female,Further maths & biology,0.4,604,Revised,2022
202122,Academic year,National,E92000001,England,Male,Further maths & biology,0.5,596,Revised,2022
202122,Academic year,National,E92000001,England,All students,Further maths & biology,0.4,1200,Revised,2022
202122,Academic year,National,E92000001,England,Female,Further maths & chemistry,0.9,1405,Revised,2022
202122,Academic year,National,E92000001,England,Male,Further maths & chemistry,2.2,2830,Revised,2022
202122,Academic year,National,E92000001,England,All students,Further maths & chemistry,1.5,4235,Revised,2022
202122,Academic year,National,E92000001,England,Female,Further maths & computer science,0.3,399,Revised,2022
202122,Academic year,National,E92000001,England,Male,Further maths & computer science,1.7,2162,Revised,2022
202122,Academic year,National,E92000001,England,All students,Further maths & computer science,0.9,2561,Revised,2022
202122,Academic year,National,E92000001,England,Female,Further maths & physics,1.2,1917,Revised,2022
202122,Academic year,National,E92000001,England,Male,Further maths & physics,5.3,6719,Revised,2022
202122,Academic year,National,E92000001,England,All students,Further maths & physics,3,8636,Revised,2022
202122,Academic year,National,E92000001,England,Female,Maths & biology,8.1,12567,Revised,2022
202122,Academic year,National,E92000001,England,Male,Maths & biology,7.9,10071,Revised,2022
202122,Academic year,National,E92000001,England,All students,Maths & biology,8,22639,Revised,2022
202122,Academic year,National,E92000001,England,Female,Maths & chemistry,8.7,13535,Revised,2022
202122,Academic year,National,E92000001,England,Male,Maths & chemistry,12,15327,Revised,2022
202122,Academic year,National,E92000001,England,All students,Maths & chemistry,10.2,28863,Revised,2022
